step,fitness,genome
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
21,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-309.41349903692014,[  1.1312097  342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
22,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
23,-309.41349903692014,[  1.1312097  342.98296389]
23,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-284.76240688443556,[-459.8687903     1.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-284.76240688443556,[-459.8687903     1.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
24,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-284.76240688443556,[-459.8687903     1.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-309.41349903692014,[  1.1312097  342.98296389]
25,-284.76240688443556,[-459.8687903     1.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
25,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
26,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-309.41349903692014,[  1.1312097  342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-309.41349903692014,[  1.1312097  342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
27,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-309.41349903692014,[  1.1312097  342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-284.76240688443556,[-459.8687903     1.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-309.41349903692014,[  1.1312097  342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
28,-386.7941210882618,[-459.8687903   342.98296389]
step,fitness,genome
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-309.41349903692014,[  1.1312097  342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
29,-386.7941210882618,[-459.8687903   342.98296389]
