N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,3,0,0,113.03024681977398,4.781784509154194,"[-0.55875503, 4.53276387]",0,0,0
100,0.01,0.1,3,0,1,52.91427627259474,4.781784509154194,"[-0.55875503, 4.53276387]",0,0,0
100,0.01,0.1,3,0,2,17.436728810059066,4.126612859303819,"[1.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,3,8.453133421299762,4.126612859303819,"[1.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,4,5.382157345709074,4.126612859303819,"[1.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,5,4.66371067247645,4.126612859303819,"[1.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,6,4.526900990696452,3.7104870177503613,"[1.56063454, 1.75843158]",0,0,0
100,0.01,0.1,3,0,7,4.944098755535887,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,8,4.199265433266088,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,9,3.733017793535572,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,10,3.3519383711351143,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,11,2.2522152097670487,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,12,1.2852039603719112,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,13,0.9447219520905499,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,14,0.8316369424587201,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,15,0.7939419392481084,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,16,0.3571125382428124,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,17,0.831636942458719,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,18,0.982416955301161,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,19,1.2684663434640158,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,20,0.8316369424587202,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,21,0.3571125382428124,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,22,0.3948075414534221,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,23,0.3948075414534225,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,24,0.8316369424587203,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,25,1.2307713402534057,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,26,0.3571125382428124,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,27,0.3571125382428124,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,28,0.8693319456693293,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,0,29,0.8316369424587192,0.3571125382428124,"[0.56063454, 3.39539436]",0,0,0
100,0.01,0.1,3,1,0,158.20698079144375,19.702623872370797,"[3.90635146, -0.27357914]",0,0,0
100,0.01,0.1,3,1,1,44.713695569757384,4.8069762721561915,"[2.46373101, 1.39301954]",0,0,0
100,0.01,0.1,3,1,2,29.780115246417846,4.8069762721561915,"[2.46373101, 1.39301954]",0,0,0
100,0.01,0.1,3,1,3,19.913352887675018,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,4,13.104569410866109,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,5,5.74302872453293,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,6,4.888105755030534,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,7,4.2131254880048115,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,8,4.5205716887973475,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
