N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,2,2,24,2.1391213633216513,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,25,2.115733127807924,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,26,2.094601759251979,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,27,2.115733127807924,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,28,2.0734703906960346,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,29,2.0851645084528987,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,3,0,0,7.430925723007398,3.3470870491577394,"[-0.14405751, -0.51492264]",0,0,0
100,0.01,0.1,3,0,1,5.496745489567548,3.3470870491577394,"[-0.14405751, -0.51492264]",0,0,0
100,0.01,0.1,3,0,2,4.112880998116051,3.2717286768128773,"[-0.14405751, 0.48507736]",0,0,0
100,0.01,0.1,3,0,3,3.606416540978738,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,4,3.379102493549269,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,5,3.2695637389365997,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,6,3.0452086088637236,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,7,2.6320503581439336,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,8,2.0932221270091063,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,9,1.811697694513682,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,10,1.751679126605782,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,11,1.7052696557675793,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,12,1.7549937759740493,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,13,1.7549937759740493,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,14,1.7301317158708145,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,15,1.7284743911866807,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,16,1.7052696557675793,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,17,1.7301317158708143,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,18,1.7781985113931507,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,19,1.776541186709017,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,20,1.7997459221281182,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,21,1.7516791266057823,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,22,1.7533364512899157,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
