N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
50,0.03,0.1,5,1,8,-797.5764623635145,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,9,-701.9916766224278,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,10,-782.3700066796794,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,11,-712.9839177747344,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,12,-749.7840694929711,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,13,-728.7844533081782,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,14,-728.7844533081782,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,15,-787.5690873310283,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,16,-776.5768461787216,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,17,-797.5764623635145,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,18,-803.3696228644721,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,19,-797.5764623635145,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,20,-680.9920604376348,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,21,-782.3700066796794,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,22,-776.5768461787216,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,23,-701.9916766224278,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,24,-755.5772299939288,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,25,-776.5768461787216,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,26,-749.7840694929708,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,27,-728.7844533081782,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,28,-797.5764623635145,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,29,-669.4057394357194,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,2,0,-248.38022621740885,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,1,-455.5239837498925,-432.90211110694736,"[-288.66408597, -207.86402232]",0,0,0
50,0.03,0.1,5,2,2,-642.7650511026708,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,3,-627.2878731430858,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,4,-651.8863357449306,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,5,-651.8863357449306,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,6,-631.6773631184669,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,7,-627.2878731430857,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,8,-714.7079986120126,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,9,-654.0810807326212,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,10,-672.0953083713944,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,11,-672.0953083713944,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,12,-672.0953083713945,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,13,-604.8841555289315,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,14,-647.4968457695495,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,15,-651.8863357449306,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,16,-694.4990259855488,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,17,-714.7079986120126,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,18,-627.2878731430858,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,19,-672.0953083713944,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,20,-674.290053359085,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,21,-694.499025985549,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,22,-611.4683904920034,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,23,-692.3042809978582,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,24,-692.3042809978582,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,25,-589.0646728778491,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,26,-651.8863357449306,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,27,-692.3042809978582,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,28,-654.0810807326212,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.1,5,2,29,-694.4990259855488,-714.7079986120127,"[-369.66693616, -436.39751659]",0,0,0
50,0.03,0.3,2,0,0,-115.11750670156138,138.07776786717466,"[391.65441518, -294.90842984]",0,0,0
50,0.03,0.3,2,0,1,-216.46733915712446,-18.64663321377543,"[-471.12651908, -488.96012494]",0,0,0
50,0.03,0.3,2,0,2,-295.3115430047538,-245.58614259305415,"[-491.72199771, -220.8345579]",0,0,0
50,0.03,0.3,2,0,3,-304.8979629313098,-245.58614259305415,"[-491.72199771, -220.8345579]",0,0,0
50,0.03,0.3,2,0,4,-381.12627600445137,-261.4147937142073,"[-239.08063778, -446.11556907]",0,0,0
50,0.03,0.3,2,0,5,-418.3383359935531,-509.37262027481916,"[-491.721998, 0.1654421]",0,0,0
50,0.03,0.3,2,0,6,-487.2706322425653,-443.24467115894146,"[138.62682426, 313.61070573]",0,0,0
50,0.03,0.3,2,0,7,-531.3041957358218,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,8,-621.6365374161419,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,9,-622.9069532558597,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,10,-645.9199620610566,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,11,-594.2833922738066,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,12,-617.7201556721295,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,13,-613.3355642362242,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,14,-636.7723276345469,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,15,-599.046435264411,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,16,-608.5725212456198,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,17,-608.5725212456198,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,18,-599.046435264411,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,19,-622.4831986627338,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,20,-613.3355642362241,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,21,-660.2090910328697,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,22,-608.5725212456198,-422.056941502652,"[471.59808397, 1.58376563]",0,0,0
50,0.03,0.3,2,0,23,-599.046435264411,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,24,-599.046435264411,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,25,-580.3727148566926,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,26,-608.5725212456197,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,27,-580.3727148566926,-422.056941502652,"[471.59808397, 1.58376563]",0,0,0
50,0.03,0.3,2,0,28,-660.2090910328697,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,0,29,-603.8094782550154,-660.2090910328695,"[471.59808397, 492.58376563]",0,0,0
50,0.03,0.3,2,1,0,-192.98859889023277,47.86155583828113,"[83.2417191, 401.93526294]",0,0,0
50,0.03,0.3,2,1,1,-332.7010927398797,-550.5073703306974,"[-122.36716116, 430.5719875]",0,0,0
50,0.03,0.3,2,1,2,-383.2113993610741,-705.8375659770549,"[-469.24130274, -402.7445538]",0,0,0
50,0.03,0.3,2,1,3,-438.5536876798823,-353.21248819570087,"[-263.34740443, -204.26655295]",0,0,0
50,0.03,0.3,2,1,4,-502.24099964310864,-353.21248819570087,"[-263.34740443, -204.26655295]",0,0,0
